cell_id,lat,lon,dist_to_drain_km,dist_to_incident_km,elevation_proxy,population_density,rainfall_mm
1301,17.435638,78.333207,0.5974649028773423,2.1788660887296385,19.441675536191198,7274,60.0
1302,17.435638,78.337707,0.34533959199456477,1.7537354229685105,23.315282948744493,7965,60.0
1303,17.435638,78.342207,0.37330002052267924,1.3636330180070904,23.750753732738193,8735,60.0
1304,17.435638,78.346707,0.2983092321398866,1.0484172143619217,21.27932783118515,9591,60.0
1305,17.435638,78.351207,0.2941828187082148,0.8914251942285231,16.784060569421044,10540,60.0
1306,17.435638,78.355707,0.29635579467558393,0.9725613978430484,19.75501520752558,11585,60.0
1307,17.435638,78.360207,0.28026520390238563,1.2461496869536448,24.107428297991724,12720,60.0
1308,17.435638,78.364707,0.35936345836909955,1.617306089064879,16.551832341616905,13922,60.0
1309,17.435638,78.369207,0.5842644923177256,2.033284412542079,22.755349861960436,15116,60.0
1310,17.435638,78.373707,0.5686307788535934,1.98913605009263,20.991545770045427,16099,60.0
1311,17.435638,78.378207,0.4994387988198396,1.5392136913712315,24.542435397504125,16496,60.0
1312,17.435638,78.382707,0.6471772370526419,1.1124202194002641,22.46844348332801,16152,60.0
1313,17.435638,78.387207,0.17063623895762492,0.7493744703926603,21.768360079388977,15404,60.0
1314,17.435638,78.391707,0.029445201999777522,0.5843191295175614,21.247300794984977,14561,60.0
1315,17.435638,78.396207,0.48532579454392843,0.7596571525253196,26.529137499935175,13759,60.0
1316,17.435638,78.400707,0.15503671998098167,1.1262826153013072,20.475875678477323,13045,60.0
1317,17.435638,78.405207,0.47247720393604636,0.7587249879060337,23.546865295194856,12432,60.0
1318,17.435638,78.409707,0.9341513894670638,0.5374840872714448,22.60438010230787,11924,60.0
1319,17.435638,78.414207,0.7076568458009604,0.6767002303725069,26.607003178299596,11515,60.0
1320,17.435638,78.418707,0.667561763092274,1.0405603203692828,22.475878772033493,11199,60.0
1321,17.435638,78.423207,0.7894284109146789,1.470855832279309,23.618152760312654,10969,60.0
1322,17.435638,78.427707,0.5121451929305527,1.9235063031482067,23.042931058153105,10817,60.0
1323,17.435638,78.432207,0.42582510792458694,2.150416356654342,19.454731988459415,10734,60.0
1324,17.435638,78.436707,0.6816942281854023,2.01811382742166,24.5834244115659,10712,60.0
1325,17.435638,78.441207,0.680284191922963,1.594137433930442,26.061371461210605,10742,60.0
1326,17.435638,78.445707,0.25074718134975776,1.3042439692583907,22.142653813280965,10815,60.0
1327,17.435638,78.450207,0.1402742153438807,0.9127586986441297,17.722032507060074,10918,60.0
1328,17.435638,78.454707,0.22741747220292188,0.5253705091253343,21.179067829451768,11042,60.0
1329,17.435638,78.459207,0.4510879383125285,0.41795636136116693,24.254757012690106,11175,60.0
1330,17.435638,78.463707,0.3436183689570318,0.7274259319258458,18.369820699208816,11303,60.0
1331,17.435638,78.468207,0.197082319288953,1.1573232353029255,19.09489549464383,11414,60.0
1332,17.435638,78.472707,0.3578284959093398,1.5604138407816064,23.957836142563544,11496,60.0
1333,17.435638,78.477207,0.07067379061287225,1.5139382931020384,21.015988966505624,11537,60.0
1334,17.435638,78.481707,0.03522512810167285,1.0437616441690312,21.07935433197454,11527,60.0
1335,17.435638,78.486207,0.13437455826823785,0.5853710120190666,24.560178701956424,11461,60.0
1336,17.435638,78.490707,0.45137312527813295,0.2273141248482302,23.670038324892687,11333,60.0
1337,17.435638,78.495207,0.8157393516722209,0.46526964110193836,26.22386049799789,11145,60.0
1338,17.435638,78.499707,1.258138182427505,0.914916173399895,32.97248185256302,10899,60.0
1339,17.435638,78.504207,1.7093513639007516,1.3832783549456047,29.819104256954354,10601,60.0
1340,17.435638,78.508707,1.7724268452541052,1.733009802982769,29.018147791069737,10259,60.0
1341,17.435638,78.513207,1.657868472634184,1.9018563831606585,30.771570119021234,9883,60.0
1342,17.435638,78.517707,1.3981214560242727,2.164844353736718,29.22590075805667,9481,60.0
1343,17.435638,78.522207,1.038476325300106,2.326922539488537,25.128359286438755,9063,60.0
1344,17.435638,78.526707,0.8094616924716405,2.0382291899006506,22.73623590118247,8636,60.0
1345,17.435638,78.531207,0.8266032852997203,1.830285673874374,29.518697120432858,8207,60.0
1346,17.435638,78.535707,1.0782394892785863,1.7324176048231699,27.05959973384045,7783,60.0
1347,17.435638,78.540207,0.7500344026722718,1.7630523416200057,22.97125143468754,7369,60.0
1348,17.435638,78.544707,0.3016105686491089,1.916036026097432,23.57836014440581,6967,60.0
1349,17.435638,78.549207,0.10913564718798639,2.165592814732444,20.3766210442941,6581,60.0
1350,17.435638,78.553707,0.40654417840022256,2.4827702504431612,21.878796585930868,6212,60.0
1351,17.435638,78.558207,0.8604909095763856,2.8450415962287976,26.23975023402459,5863,60.0
1352,17.435638,78.562707,0.6133080433222468,3.2373033440691623,21.056850016246894,5532,60.0
1353,17.435638,78.567207,0.13619430163355922,3.737477300399231,21.492961514105897,5222,60.0
1354,17.435638,78.571707,0.32065243870400856,3.847015844233897,25.73109243557976,4931,60.0
1355,17.435638,78.576207,0.8130347543005029,4.0107610854182845,25.803164203333928,4659,60.0
1356,17.440138,78.274707,2.5327379108205155,8.204734982934172,33.922066967322685,2819,60.0
1357,17.440138,78.279207,2.4579828048629686,7.72792978775837,32.993633988178985,2978,60.0
1358,17.440138,78.283707,1.9520490884500956,7.251198988093714,29.95735933773973,3156,60.0
1359,17.440138,78.288207,1.4799011150250403,6.77455829005893,27.27321135120236,3356,60.0
1360,17.440138,78.292707,1.0124977315243355,6.2980281509081735,24.092576578684486,3580,60.0
1361,17.440138,78.297207,0.5618658484393326,5.821635720400668,23.888135475942967,3832,60.0
1362,17.440138,78.301707,0.2404012108300344,5.345417817428127,16.613933951047702,4114,60.0
1363,17.440138,78.306207,0.30371711030687776,4.86942564765581,22.181886605991448,4431,60.0
1364,17.440138,78.310707,0.6844954337758339,4.393732575985648,22.02491019972038,4786,60.0
1365,17.440138,78.315207,0.4272177011804774,3.918447534289949,22.078978780903455,5185,60.0
1366,17.440138,78.319707,0.04977649675827164,3.443739468858893,16.930936739947978,5632,60.0
1367,17.440138,78.324207,0.15705061063243633,2.9698850655160367,22.646284013305937,6133,60.0
1368,17.440138,78.328707,0.5929334537750396,2.4973702968697085,25.28685652154802,6695,60.0
1369,17.440138,78.333207,0.8267431991727141,2.0271321670563847,26.333516456324336,7326,60.0
1370,17.440138,78.337707,0.8164112367888012,1.5612291864608259,21.55637109762771,8033,60.0
1371,17.440138,78.342207,0.46309117428828905,1.1051577491161233,24.36783993086053,8826,60.0
1372,17.440138,78.346707,0.05916390631401878,0.6790258144712775,21.341609801425992,9715,60.0
1373,17.440138,78.351207,0.19669122927729277,0.39565615366765644,18.386669890365177,10709,60.0
1374,17.440138,78.355707,0.3283056451191504,0.554776402032401,22.564976472010944,11822,60.0
1375,17.440138,78.360207,0.2402017383656923,0.9564388373472817,23.019888299580586,13062,60.0
1376,17.440138,78.364707,0.24035156062493157,1.406249967679241,23.582287240681314,14436,60.0
1377,17.440138,78.369207,0.7151895112372941,1.8697775326770791,25.81888731786451,15931,60.0
1378,17.440138,78.373707,0.3046165688881068,1.9032201632389898,23.69067990245009,17422,60.0
1379,17.440138,78.378207,0.1338291490127356,1.426465112260267,25.096628599630836,18080,60.0
1380,17.440138,78.382707,0.6109350540460049,0.9503318333599703,27.48651562756697,17196,60.0
1381,17.440138,78.387207,0.4242939630969944,0.476687131549617,18.15866719909524,16013,60.0
1382,17.440138,78.391707,0.20772605555693,0.08427811422356873,21.89314287406036,14914,60.0
1383,17.440138,78.396207,0.5730769032929008,0.4926937497820432,24.28405943402266,13951,60.0
1384,17.440138,78.400707,0.3038948246326416,0.9665213980363424,19.349344197726907,13125,60.0
1385,17.440138,78.405207,0.5490669744546737,1.16634999881943,24.33492512120701,12430,60.0
1386,17.440138,78.409707,0.7492531132903538,1.0361490868785075,27.63964071953192,11853,60.0
1387,17.440138,78.414207,0.3172024647584259,1.114735313198709,20.150241354936224,11385,60.0
1388,17.440138,78.418707,0.22649291841002506,1.3665511276240987,22.21190092207707,11016,60.0
1389,17.440138,78.423207,0.5272167703139959,1.7169992509177405,21.26595360625989,10735,60.0
1390,17.440138,78.427707,0.13797423927121302,2.1176657308489037,19.17460267270866,10532,60.0
1391,17.440138,78.432207,0.07606786695895261,2.6202303832276947,22.868055227657237,10399,60.0
1392,17.440138,78.436707,0.18227298513535897,2.2856462065400005,19.249212750194513,10326,60.0
1393,17.440138,78.441207,0.4868124176389819,1.779984182805122,22.894354961263993,10303,60.0
1394,17.440138,78.445707,0.3724526573475976,1.3037217565727988,17.380427690873002,10321,60.0
1395,17.440138,78.450207,0.3230684770644561,0.8287421306191929,24.426213311239422,10369,60.0
1396,17.440138,78.454707,0.13958929947310372,0.36015690068255746,20.720992659968005,10438,60.0
1397,17.440138,78.459207,0.05665016870453216,0.1684898839837574,18.610750307599893,10516,60.0
1398,17.440138,78.463707,0.12944129990746556,0.6187415153412088,20.565366096178003,10592,60.0
1399,17.440138,78.468207,0.12575715839766902,0.8699710239354385,16.618327554417696,10656,60.0
1400,17.440138,78.472707,0.4381457172491302,1.2290127098710655,23.765699464155247,10698,60.0
1401,17.440138,78.477207,0.058783317998704704,1.5246867705827434,18.604521776104,10707,60.0
1402,17.440138,78.481707,0.2389316371510442,1.0593057300531719,20.088820569523357,10677,60.0
1403,17.440138,78.486207,0.22599609899756892,0.6126727546274109,19.629878469639834,10602,60.0
1404,17.440138,78.490707,0.27322665431429616,0.29049539139432096,19.95311494137065,10478,60.0
1405,17.440138,78.495207,0.7323485551503243,0.4991869733498014,25.49329734475047,10306,60.0
1406,17.440138,78.499707,1.1772078718935666,0.9326135802114172,27.529107718930195,10087,60.0
1407,17.440138,78.504207,1.2245415911475526,1.1871086800051807,28.850459482261332,9826,60.0
1408,17.440138,78.508707,1.438378794015762,1.251878267163494,29.051610632652896,9527,60.0
1409,17.440138,78.513207,1.7590090145310324,1.476793410231371,32.24441166491893,9199,60.0
1410,17.440138,78.517707,1.7295925842874695,1.8028826251108097,30.40739246409093,8848,60.0
1411,17.440138,78.522207,1.4537856029214917,1.983882880168851,34.225255931141646,8481,60.0
1412,17.440138,78.526707,1.299579598315335,1.6357359518243137,25.84653497479191,8105,60.0
1413,17.440138,78.531207,1.3103976885444437,1.3679252068210022,31.672730777626292,7725,60.0
1414,17.440138,78.535707,1.379299638107013,1.2339177787703506,32.362000676508806,7348,60.0
1415,17.440138,78.540207,0.9849499410355161,1.2765708927485209,25.574053362862383,6977,60.0
1416,17.440138,78.544707,0.6950292584667738,1.4806957316544551,29.971452133735433,6615,60.0
1417,17.440138,78.549207,0.5962734376451683,1.7919355181009073,26.842021490682907,6266,60.0
1418,17.440138,78.553707,0.7599010773377588,2.1645674850947296,27.664608820825663,5931,60.0
1419,17.440138,78.558207,1.080823468175421,2.572045555274488,27.55585644458599,5612,60.0
1420,17.440138,78.562707,0.7973843608519302,3.0002051134224423,25.183878884721594,5309,60.0
1421,17.440138,78.567207,0.5263821326490099,3.441335431019452,23.365704423018773,5023,60.0
1422,17.440138,78.571707,0.6037286090799974,3.891027475538931,24.801631268174543,4753,60.0
1423,17.440138,78.576207,0.8470860414779005,4.474713866026895,28.042189527799174,4501,60.0
1424,17.440138,78.580707,0.7282502649261979,4.665358940574013,24.64345026415149,4265,60.0
1425,17.444638,78.274707,2.050986600858603,8.19626002185845,29.431472289925726,2813,60.0
1426,17.444638,78.279207,1.9588093787078986,7.718943481834943,31.91070576370446,2971,60.0
1427,17.444638,78.283707,1.928312275280102,7.241633286404559,31.529904204613835,3149,60.0
1428,17.444638,78.288207,1.479706662465366,6.764330778939988,27.9748428804095,3349,60.0
1429,17.444638,78.292707,1.0097999100320496,6.28703771071116,25.078134554367438,3572,60.0
1430,17.444638,78.297207,0.5383286772340231,5.809756408419206,20.037372401037224,3823,60.0
1431,17.444638,78.301707,0.07656611791934753,5.332490031677456,15.857246737514481,4105,60.0
1432,17.444638,78.306207,0.20085452664264408,4.855242982296171,16.7198117891226,4420,60.0
1433,17.444638,78.310707,0.6433016594664933,4.378021581203214,17.92402314372463,4775,60.0
1434,17.444638,78.315207,0.5143849522565773,3.9008352420208294,21.065523417655424,5172,60.0
1435,17.444638,78.319707,0.059066804619265514,3.4236986256211774,17.94360628612664,5618,60.0
1436,17.444638,78.324207,0.25335364825307205,2.9466358866450615,18.719542226928393,6119,60.0
1437,17.444638,78.328707,0.44659952055423335,2.46968983786482,15.233107687413902,6681,60.0
1438,17.444638,78.333207,0.3306644071777168,1.9929442593429065,18.38906018181079,7312,60.0
1439,17.444638,78.337707,0.38357897076595576,1.5165882191449067,23.913377560125284,8019,60.0
1440,17.444638,78.342207,0.6663698423229931,1.0411565266442242,22.53005300083066,8814,60.0
1441,17.444638,78.346707,0.4227827119653119,0.5689710722901903,23.614317764649808,9705,60.0
1442,17.444638,78.351207,0.30598793047485007,0.13857608471096458,19.89482960286621,10705,60.0
1443,17.444638,78.355707,0.1994209642995084,0.41283491082599905,25.370892959324173,11828,60.0
1444,17.444638,78.360207,0.15682827113678607,0.8817120153705195,22.364645798462398,13087,60.0
1445,17.444638,78.364707,0.5150048671404761,1.3565226036708762,25.741306250812368,14498,60.0
1446,17.444638,78.369207,0.8480676472213862,1.8326606755418244,32.10370071936248,16076,60.0
1447,17.444638,78.373707,0.5409794980962045,1.9464291313041449,28.85865297348758,17816,60.0
1448,17.444638,78.378207,0.46303663539883916,1.4836378470716622,24.877781707299043,18816,60.0
1449,17.444638,78.382707,0.7563961823991127,1.0341842500708502,26.10977300848101,17412,60.0
1450,17.444638,78.387207,0.7842828819490988,0.6274183367608357,26.768473798346296,16061,60.0
1451,17.444638,78.391707,0.6915401386037556,0.41657097866899795,27.75124198135881,14884,60.0
1452,17.444638,78.396207,0.8928173530299544,0.6396638930812851,27.51356084224452,13870,60.0
1453,17.444638,78.400707,0.769622298024343,1.0490802241474082,25.902763479564204,13005,60.0
1454,17.444638,78.405207,0.6958907588125112,1.499243022878435,28.82657261231257,12275,60.0
1455,17.444638,78.409707,0.6032249075652635,1.535928169123867,24.693666381656875,11666,60.0
1456,17.444638,78.414207,0.13039198855760314,1.590000332956878,26.22804316971841,11167,60.0
1457,17.444638,78.418707,0.2706721579873269,1.7756443364394452,22.168454410342456,10764,60.0
1458,17.444638,78.423207,0.02916599396975901,2.0575496573704117,23.613264947945275,10449,60.0
1459,17.444638,78.427707,0.4511283486364998,2.4020604503727943,22.79801414350507,10210,60.0
1460,17.444638,78.432207,0.43793025414501097,2.7860481425824744,23.45922440382389,10038,60.0
1461,17.444638,78.436707,0.3100782669826841,2.3339032365292938,18.88144474923833,9924,60.0
1462,17.444638,78.441207,0.5514245023128144,1.8768916212838624,19.68513326339444,9859,60.0
1463,17.444638,78.445707,0.7098923359451689,1.4332149610300045,22.93868565098643,9832,60.0
1464,17.444638,78.450207,0.3467463351685876,1.020418158262351,21.565702102014196,9835,60.0
1465,17.444638,78.454707,0.037198169223301304,0.6958206939912674,17.64053674118431,9859,60.0
1466,17.444638,78.459207,0.4296974945559472,0.4395890346936216,17.257003967562945,9893,60.0
1467,17.444638,78.463707,0.5396331798298293,0.1880087167358365,17.7724667716032,9927,60.0
1468,17.444638,78.468207,0.6042961775739866,0.577237981243042,18.11895960841546,9954,60.0
1469,17.444638,78.504207,0.7601820541292814,0.6883761756060385,21.42821694405519,9114,60.0
1470,17.444638,78.508707,1.071118176657856,0.79487737293374,27.529999140208368,8852,60.0
1471,17.444638,78.513207,1.4607979194796792,1.116035157132993,32.35257056731638,8564,60.0
1472,17.444638,78.517707,1.8835832039972604,1.5215042098757376,33.02251427337261,8256,60.0
1473,17.444638,78.522207,1.9100445340334526,1.719816465208012,29.040958234970514,7933,60.0
1474,17.444638,78.526707,1.795366440946307,1.302935377187318,32.77796656957325,7601,60.0
1475,17.444638,78.531207,1.8031136447271257,0.9451178327270819,33.08900147482783,7265,60.0
1476,17.444638,78.535707,1.6738130591405995,0.737963438308129,36.95554132571498,6930,60.0
1477,17.444638,78.540207,1.3638531910941696,0.807259284829289,28.026344847514633,6598,60.0
1478,17.444638,78.544707,1.1624000113442652,1.1020346036632351,28.89828036241602,6273,60.0
1479,17.444638,78.549207,1.0952282377301172,1.4943320180431334,32.54863102815654,5958,60.0
1480,17.444638,78.553707,1.2079953180432146,1.9254379475374013,30.490905743188698,5654,60.0
1481,17.444638,78.558207,1.4420962148376795,2.3743061293459577,31.8238937825224,5364,60.0
1482,17.444638,78.562707,1.1810168179337386,2.8325047391289013,28.99560403155803,5087,60.0
1483,17.444638,78.567207,1.0178732270132034,3.2961449896044006,28.028808600026597,4824,60.0
1484,17.444638,78.571707,0.896195534883647,3.763216135197335,27.734654092033818,4576,60.0
1485,17.444638,78.576207,0.4615674096736358,4.2325825164415445,21.467350127047492,4343,60.0
1486,17.444638,78.580707,0.22921364274125042,4.703557060913086,22.95273334661904,4124,60.0
1487,17.444638,78.585207,0.516728559043087,5.329302866825421,19.685888833238344,3920,60.0
1488,17.444638,78.589707,0.9643038570933067,5.572759591435965,25.305872004350974,3729,60.0
1489,17.449138,78.279207,1.4604600369224143,7.742353164661624,26.926463419443525,2958,60.0
1490,17.449138,78.283707,1.4279362321841205,7.2665929398380396,24.565565678398457,3134,60.0
1491,17.449138,78.288207,1.5067223963026521,6.791057074169335,25.73930015128521,3331,60.0
1492,17.449138,78.292707,1.0446332812847114,6.315796246238128,21.386056573992324,3552,60.0
1493,17.449138,78.297207,0.5717550070085787,5.8408775945788385,17.386975530553553,3800,60.0
1494,17.449138,78.301707,0.13518711961156246,5.366391966715773,16.066276430453197,4078,60.0
1495,17.449138,78.306207,0.09435534007496407,4.892465352319787,14.313538974480696,4389,60.0
1496,17.449138,78.310707,0.5440598258544966,4.419277602417661,19.989031207534147,4738,60.0
1497,17.449138,78.315207,0.543057149822868,3.947094457140874,17.287637616907972,5130,60.0
1498,17.449138,78.319707,0.09990807807012954,3.476325301945695,18.721861162094797,5569,60.0
1499,17.449138,78.324207,0.18867868121613898,3.0076341837422977,15.943246973269886,6061,60.0
1500,17.449138,78.328707,0.07987316327058465,2.5421707240276366,17.087767694508138,6613,60.0
1501,17.449138,78.333207,0.03745761648833306,2.0821007245123737,17.356633318214364,7230,60.0
1502,17.449138,78.337707,0.06937970861698914,1.6319919408961767,22.139953106120018,7921,60.0
1503,17.449138,78.342207,0.5443513316046206,1.2030772192282753,23.722297708132114,8695,60.0
1504,17.449138,78.346707,0.6201110090505338,0.8289359013361525,23.821641087928175,9558,60.0
1505,17.449138,78.351207,0.1835037748265319,0.6185608255144638,23.334790868486447,10521,60.0
1506,17.449138,78.355707,0.27219113187729765,0.7306456696703775,19.327029099484722,11590,60.0
1507,17.449138,78.360207,0.29176181443221816,1.0680877902503156,24.182847279804214,12769,60.0
1508,17.449138,78.364707,0.6979202085414318,1.4844267559372333,31.229989021594378,14048,60.0
1509,17.449138,78.369207,0.8502663726736119,1.9292425695610298,28.844155771039812,15376,60.0
1510,17.449138,78.373707,0.40969399549852076,2.1108482527333274,26.38990104565378,16557,60.0
1511,17.449138,78.378207,0.2447883707968073,1.6936098789293919,26.556288130576704,17014,60.0
1512,17.449138,78.382707,0.6319805924792896,1.317838439764806,29.640816225206635,16438,60.0
1513,17.449138,78.387207,1.00702482226168,1.0299667667608634,26.04024315632252,15447,60.0
1514,17.449138,78.391707,1.1034991565720844,0.9169048938226962,27.055649847714882,14431,60.0
1515,17.449138,78.396207,0.6601356789857015,1.0374715825000094,27.864219220941774,13498,60.0
1516,17.449138,78.400707,0.32036262261818743,1.3295599426255493,23.546220767116544,12676,60.0
1517,17.449138,78.405207,0.21762772523653112,1.7072965921475611,26.45591441909032,11965,60.0
1518,17.449138,78.409707,0.5904023655448145,2.0360010745271397,24.828837528848737,11363,60.0
1519,17.449138,78.414207,0.5466090413768291,2.07709458684891,20.656103546000864,10859,60.0
1520,17.449138,78.418707,0.5912671846942478,2.222412710475246,21.545578988218267,10445,60.0
1521,17.449138,78.423207,0.4146613494745583,2.453505527613025,16.7938576597951,10112,60.0
1522,17.449138,78.427707,0.6213180773536292,2.748824344542487,22.342430033248405,9851,60.0
1523,17.449138,78.432207,0.9311253701638601,2.946570624591706,23.59992566553195,9653,60.0
1524,17.449138,78.436707,0.4200103965039741,2.5104162807583257,19.420272907001877,9509,60.0
1525,17.449138,78.441207,0.05455509965894004,2.092332487054716,19.666150174265137,9412,60.0
1526,17.449138,78.445707,0.43830702795661,1.7056595345638863,21.73095616262897,9351,60.0
1527,17.449138,78.450207,0.23095311879196048,1.3771156588662448,17.37852898710429,9318,60.0
1528,17.449138,78.454707,0.17959388169169666,0.9401991535891783,12.889747261146233,9305,60.0
1529,17.449138,78.459207,0.5603581031694413,0.519952595661648,20.552881946373397,9304,60.0
1530,17.449138,78.463707,1.0006580630274724,0.3353555681509349,23.07610457618623,9306,60.0
1531,17.449138,78.468207,0.9142670239716688,0.6405563320740223,22.20158316950692,9303,60.0
1532,17.449138,78.504207,0.39476275001210326,0.19811896535655607,24.92355844708583,8462,60.0
1533,17.449138,78.526707,2.29308248743166,1.1047188373836192,34.94135865908417,7127,60.0
1534,17.449138,78.531207,2.2991411773700494,0.6450044083859419,41.63184215234235,6829,60.0
1535,17.449138,78.535707,2.0478334810472982,0.25957968341803583,34.37117656009537,6531,60.0
1536,17.449138,78.540207,1.8033553646445348,0.41767988398169714,36.375807683658685,6234,60.0
1537,17.449138,78.544707,1.642138779576451,0.858635724331211,30.458465694285238,5943,60.0
1538,17.449138,78.549207,1.5945086436812201,1.3250577634853649,31.481334840412377,5659,60.0
1539,17.449138,78.553707,1.5662414375929676,1.7972269732420845,35.87750816300464,5385,60.0
1540,17.449138,78.558207,1.6472791097836046,2.2715623382596988,32.37031515336453,5121,60.0
1541,17.449138,78.562707,1.6292741489127363,2.746941947924289,33.92783757479054,4868,60.0
1542,17.449138,78.567207,1.325560479366477,3.2229037556232885,30.283640444517644,4628,60.0
1543,17.449138,78.571707,0.8546965725953816,3.6992230418391405,26.098665169939558,4400,60.0
1544,17.449138,78.576207,0.39900875019037846,4.1757774784113275,25.588048576675007,4185,60.0
1545,17.449138,78.580707,0.15362338291975372,4.652494806418498,20.18554422888286,3983,60.0
1546,17.449138,78.585207,0.5155813759014487,5.129329608686385,18.54845406495848,3793,60.0
1547,17.449138,78.589707,0.9646435907844424,5.6062519100584,22.50892515910501,3616,60.0
1548,17.449138,78.594207,1.4315499161949012,6.253304423560755,27.384369958887387,3450,60.0
1549,17.449138,78.598707,1.8210031126579476,6.5321988796471375,28.849422414183184,3296,60.0
1550,17.449138,78.603207,1.7019266232007308,6.8331013241299,23.742187406271402,3153,60.0
1551,17.449138,78.607707,1.7080926584163227,7.153234982805516,25.10474455696481,3020,60.0
1552,17.453638,78.283707,0.9275614048064653,7.325725060398895,20.83475426574678,3110,60.0
1553,17.453638,78.288207,1.0447846411221948,6.854304918701686,21.344356463076917,3303,60.0
1554,17.453638,78.292707,1.0753335384693008,6.383766578902031,19.01602123883511,3519,60.0
1555,17.453638,78.297207,0.6262045774789351,5.914320511276054,17.476949038312206,3762,60.0
1556,17.453638,78.301707,0.22826537535637018,5.446249172628353,14.711775264360789,4034,60.0
1557,17.453638,78.306207,0.28830610729678885,4.979940216266535,18.063292192988893,4338,60.0
1558,17.453638,78.310707,0.645916654833007,4.5159396181222204,20.443452778187066,4678,60.0
1559,17.453638,78.315207,0.3921959331807653,4.055039862145009,17.333774173796886,5059,60.0
1560,17.453638,78.319707,0.06140207747489652,3.5984326458861915,15.331828576349366,5485,60.0
1561,17.453638,78.324207,0.05177758846658667,3.1479863892062347,16.95069560214871,5961,60.0
1562,17.453638,78.328707,0.014274653674447005,2.706778654459745,15.542976951901185,6493,60.0
1563,17.453638,78.333207,0.5091263361697479,2.2801786423911055,18.67588511726776,7085,60.0
1564,17.453638,78.337707,0.32645443607891517,1.8781667068608405,18.884766028883163,7745,60.0
1565,17.453638,78.342207,0.34908287564977775,1.520374065086764,20.561609014322634,8478,60.0
1566,17.453638,78.346707,0.37630066570592346,1.2455103367622795,20.60635742176203,9288,60.0
1567,17.453638,78.351207,0.574358333988418,1.1165958457550975,25.362705883684228,10178,60.0
1568,17.453638,78.355707,0.16925560645718357,1.1823739464681302,24.93288168738046,11147,60.0
1569,17.453638,78.360207,0.23647427741700303,1.4159666657396672,21.48862398877207,12180,60.0
1570,17.453638,78.364707,0.3076341519008369,1.7514698484459716,25.82127417351845,13244,60.0
1571,17.453638,78.369207,0.6907938118917583,2.1415095711417185,28.18450617760833,14250,60.0
1572,17.453638,78.373707,0.3313873418333755,2.3713980978305167,27.56061130704434,15025,60.0
1573,17.453638,78.378207,0.10801224786300741,2.009030163717811,25.763135731516588,15324,60.0
1574,17.453638,78.382707,0.3138353800626614,1.7042927753703754,24.202306191728592,15062,60.0
1575,17.453638,78.387207,0.6551284949056209,1.4929045298913874,26.54915589759426,14433,60.0
1576,17.453638,78.391707,1.0307883059359837,1.4172693507863325,31.13722250739007,13665,60.0
1577,17.453638,78.396207,0.6071380557517017,1.4980918851074312,30.18639120850004,12890,60.0
1578,17.453638,78.400707,0.190608587151669,1.7133722846698856,20.648678907486172,12166,60.0
1579,17.453638,78.405207,0.1286659228193205,2.0205811741311583,24.717153409050553,11519,60.0
1580,17.453638,78.409707,0.42182973163038084,2.384447605152161,27.379093992935307,10953,60.0
1581,17.453638,78.414207,0.7485379787583829,2.5692990114498016,25.789438896927024,10470,60.0
1582,17.453638,78.418707,0.7137182346746976,2.6881365893255076,26.07053043656541,10064,60.0
1583,17.453638,78.423207,0.9137887491073831,2.882121227863658,23.825738494602884,9729,60.0
1584,17.453638,78.427707,1.0303636346825673,3.137344539148863,24.76202750456521,9460,60.0
1585,17.453638,78.432207,0.9845411113194684,3.168289741057544,20.59160649007847,9247,60.0
1586,17.453638,78.436707,0.5853339824105307,2.767314599269144,15.924123224579228,9084,60.0
1587,17.453638,78.441207,0.40484421250377184,2.394523527981015,20.68370245217665,8964,60.0
1588,17.453638,78.445707,0.6039639688014401,2.0140056485542384,17.408522851394032,8877,60.0
1589,17.453638,78.450207,0.35998122158261064,1.5909619272343392,16.526359661222298,8818,60.0
1590,17.453638,78.454707,0.08489739286911245,1.2090600090461223,12.689422416268831,8777,60.0
1591,17.453638,78.459207,0.5619266168734246,0.9209872462155503,15.343021671632687,8749,60.0
1592,17.453638,78.463707,0.998409914979361,0.8308634429942837,20.440967716219816,8725,60.0
1593,17.453638,78.526707,2.2063155950172315,1.1153122619794817,36.30299149002913,6683,60.0
1594,17.453638,78.531207,2.142123702184981,0.6629994560716418,38.528317716879336,6419,60.0
1595,17.453638,78.535707,1.7772772777959365,0.3015423884903037,36.72478899145546,6153,60.0
1596,17.453638,78.540207,1.4367704587073435,0.4449719562306006,34.488180103852436,5888,60.0
1597,17.453638,78.544707,1.1883808699632803,0.8722298825532442,32.73429329634165,5627,60.0
1598,17.453638,78.549207,1.0941549015454397,1.3338975186658133,34.58256022809912,5372,60.0
1599,17.453638,78.553707,1.0660807412721889,1.803744135991644,28.701572250834023,5124,60.0
1600,17.453638,78.558207,1.1813468771118047,2.2767116463568313,30.853190898847885,4885,60.0
1601,17.453638,78.562707,1.4818004903141566,2.7511909469974447,34.340655264559295,4655,60.0
1602,17.453638,78.567207,1.4765963397625392,3.2265151518842554,33.7797250140359,4436,60.0
1603,17.453638,78.571707,1.073244665989332,3.7023588581592612,25.11634109161769,4227,60.0
1604,17.453638,78.576207,0.7531188445224077,4.178544590254803,24.494607504068977,4030,60.0
1605,17.453638,78.580707,0.6470840222977242,4.654967385250912,26.260149443506254,3843,60.0
1606,17.453638,78.585207,0.8320977263989526,5.131561215384416,24.74188643501462,3668,60.0
