cell_id,lat,lon
2228,17.503138,78.580707
2229,17.507638,78.283707
2230,17.507638,78.288207
2231,17.507638,78.301707
2232,17.507638,78.306207
2233,17.507638,78.310707
2234,17.507638,78.315207
2235,17.507638,78.324207
2236,17.507638,78.337707
2237,17.507638,78.342207
2238,17.507638,78.346707
2239,17.507638,78.351207
2240,17.507638,78.355707
2241,17.507638,78.360207
2242,17.507638,78.364707
2243,17.507638,78.369207
2244,17.507638,78.382707
2245,17.507638,78.387207
2246,17.507638,78.391707
2247,17.507638,78.396207
2248,17.507638,78.405207
2249,17.507638,78.409707
2250,17.507638,78.414207
2251,17.507638,78.418707
2252,17.507638,78.423207
2253,17.507638,78.427707
2254,17.507638,78.432207
2255,17.507638,78.436707
2256,17.507638,78.441207
2257,17.507638,78.445707
2258,17.507638,78.450207
2259,17.507638,78.454707
2260,17.507638,78.459207
2261,17.507638,78.463707
2262,17.507638,78.468207
2263,17.507638,78.472707
2264,17.507638,78.477207
2265,17.507638,78.481707
2266,17.507638,78.486207
2267,17.507638,78.490707
2268,17.507638,78.495207
2269,17.507638,78.499707
2270,17.507638,78.504207
2271,17.507638,78.508707
2272,17.507638,78.513207
2273,17.507638,78.531207
2274,17.507638,78.535707
2275,17.507638,78.540207
2276,17.507638,78.544707
2277,17.507638,78.549207
2278,17.507638,78.558207
2279,17.512138,78.252207
2280,17.512138,78.256707
2281,17.512138,78.261207
2282,17.512138,78.283707
2283,17.512138,78.288207
2284,17.512138,78.292707
2285,17.512138,78.297207
2286,17.512138,78.337707
2287,17.512138,78.342207
2288,17.512138,78.346707
2289,17.512138,78.351207
2290,17.512138,78.355707
2291,17.512138,78.360207
2292,17.512138,78.364707
2293,17.512138,78.369207
2294,17.512138,78.405207
2295,17.512138,78.409707
2296,17.512138,78.414207
2297,17.512138,78.418707
2298,17.512138,78.423207
2299,17.512138,78.427707
2300,17.512138,78.432207
2301,17.512138,78.436707
2302,17.512138,78.441207
2303,17.512138,78.445707
2304,17.512138,78.450207
2305,17.512138,78.454707
2306,17.512138,78.459207
2307,17.512138,78.463707
2308,17.512138,78.468207
2309,17.512138,78.472707
2310,17.512138,78.477207
2311,17.512138,78.481707
2312,17.512138,78.486207
2313,17.512138,78.490707
2314,17.512138,78.495207
2315,17.512138,78.499707
2316,17.512138,78.504207
2317,17.512138,78.508707
2318,17.512138,78.513207
2319,17.512138,78.540207
2320,17.512138,78.544707
2321,17.516638,78.252207
2322,17.516638,78.256707
2323,17.516638,78.261207
2324,17.516638,78.279207
2325,17.516638,78.283707
2326,17.516638,78.288207
2327,17.516638,78.337707
2328,17.516638,78.342207
2329,17.516638,78.346707
2330,17.516638,78.351207
2331,17.516638,78.355707
2332,17.516638,78.360207
2333,17.516638,78.364707
2334,17.516638,78.369207
2335,17.516638,78.405207
2336,17.516638,78.409707
2337,17.516638,78.414207
2338,17.516638,78.418707
2339,17.516638,78.423207
2340,17.516638,78.427707
2341,17.516638,78.432207
2342,17.516638,78.436707
2343,17.516638,78.441207
2344,17.516638,78.445707
2345,17.516638,78.450207
2346,17.516638,78.454707
2347,17.516638,78.459207
2348,17.516638,78.463707
2349,17.516638,78.468207
2350,17.516638,78.472707
2351,17.516638,78.477207
2352,17.516638,78.481707
2353,17.516638,78.486207
2354,17.516638,78.490707
2355,17.516638,78.495207
2356,17.516638,78.499707
2357,17.516638,78.504207
2358,17.516638,78.508707
2359,17.516638,78.513207
2360,17.516638,78.540207
2361,17.516638,78.544707
2362,17.521138,78.256707
2363,17.521138,78.261207
2364,17.521138,78.265707
2365,17.521138,78.274707
2366,17.521138,78.279207
2367,17.521138,78.283707
2368,17.521138,78.351207
2369,17.521138,78.400707
2370,17.521138,78.405207
2371,17.521138,78.409707
2372,17.521138,78.414207
2373,17.521138,78.418707
2374,17.521138,78.423207
2375,17.521138,78.427707
2376,17.521138,78.432207
2377,17.521138,78.436707
2378,17.521138,78.441207
2379,17.521138,78.445707
2380,17.521138,78.450207
2381,17.521138,78.454707
2382,17.521138,78.459207
2383,17.521138,78.463707
2384,17.521138,78.468207
2385,17.521138,78.472707
2386,17.521138,78.477207
2387,17.521138,78.481707
2388,17.521138,78.486207
2389,17.521138,78.490707
2390,17.521138,78.495207
2391,17.521138,78.499707
2392,17.521138,78.504207
2393,17.521138,78.508707
2394,17.521138,78.513207
2395,17.521138,78.540207
2396,17.521138,78.544707
2397,17.525638,78.252207
2398,17.525638,78.256707
2399,17.525638,78.261207
2400,17.525638,78.265707
2401,17.525638,78.270207
2402,17.525638,78.274707
2403,17.525638,78.279207
2404,17.525638,78.283707
2405,17.525638,78.396207
2406,17.525638,78.400707
2407,17.525638,78.405207
2408,17.525638,78.409707
2409,17.525638,78.414207
2410,17.525638,78.418707
2411,17.525638,78.423207
2412,17.525638,78.427707
2413,17.525638,78.432207
2414,17.525638,78.436707
2415,17.525638,78.441207
2416,17.525638,78.445707
2417,17.525638,78.450207
2418,17.525638,78.454707
2419,17.525638,78.459207
2420,17.525638,78.463707
2421,17.525638,78.468207
2422,17.525638,78.472707
2423,17.525638,78.486207
2424,17.525638,78.490707
2425,17.525638,78.495207
2426,17.525638,78.499707
2427,17.525638,78.504207
2428,17.525638,78.508707
2429,17.525638,78.513207
2430,17.525638,78.535707
2431,17.525638,78.540207
2432,17.525638,78.544707
2433,17.530138,78.243207
2434,17.530138,78.247707
2435,17.530138,78.252207
2436,17.530138,78.256707
2437,17.530138,78.261207
2438,17.530138,78.265707
2439,17.530138,78.270207
2440,17.530138,78.274707
2441,17.530138,78.279207
2442,17.530138,78.283707
2443,17.530138,78.288207
2444,17.530138,78.396207
2445,17.530138,78.400707
2446,17.530138,78.405207
2447,17.530138,78.409707
2448,17.530138,78.414207
2449,17.530138,78.418707
2450,17.530138,78.423207
2451,17.530138,78.427707
2452,17.530138,78.432207
2453,17.530138,78.436707
2454,17.530138,78.441207
2455,17.530138,78.445707
2456,17.530138,78.450207
2457,17.530138,78.454707
2458,17.530138,78.490707
2459,17.530138,78.504207
2460,17.530138,78.508707
2461,17.530138,78.513207
2462,17.530138,78.517707
2463,17.530138,78.535707
2464,17.530138,78.540207
2465,17.530138,78.544707
2466,17.534638,78.243207
2467,17.534638,78.247707
2468,17.534638,78.252207
2469,17.534638,78.256707
2470,17.534638,78.261207
2471,17.534638,78.265707
2472,17.534638,78.270207
2473,17.534638,78.274707
2474,17.534638,78.279207
2475,17.534638,78.283707
2476,17.534638,78.396207
2477,17.534638,78.400707
2478,17.534638,78.405207
2479,17.534638,78.409707
2480,17.534638,78.414207
2481,17.534638,78.418707
2482,17.534638,78.423207
2483,17.534638,78.427707
2484,17.534638,78.432207
2485,17.534638,78.436707
2486,17.534638,78.441207
2487,17.534638,78.508707
2488,17.534638,78.513207
2489,17.534638,78.517707
2490,17.534638,78.535707
2491,17.534638,78.540207
2492,17.534638,78.544707
2493,17.539138,78.243207
2494,17.539138,78.247707
2495,17.539138,78.252207
2496,17.539138,78.256707
2497,17.539138,78.261207
2498,17.539138,78.265707
2499,17.539138,78.270207
2500,17.539138,78.274707
2501,17.539138,78.279207
2502,17.539138,78.396207
2503,17.539138,78.400707
2504,17.539138,78.405207
2505,17.539138,78.409707
2506,17.539138,78.414207
2507,17.539138,78.418707
2508,17.539138,78.423207
2509,17.539138,78.427707
2510,17.539138,78.432207
2511,17.539138,78.436707
2512,17.539138,78.441207
2513,17.539138,78.508707
2514,17.539138,78.513207
2515,17.539138,78.549207
2516,17.543638,78.252207
2517,17.543638,78.256707
2518,17.543638,78.261207
2519,17.543638,78.265707
2520,17.543638,78.270207
2521,17.543638,78.274707
2522,17.543638,78.279207
2523,17.543638,78.400707
2524,17.543638,78.405207
2525,17.543638,78.409707
2526,17.543638,78.414207
2527,17.543638,78.418707
2528,17.543638,78.423207
2529,17.543638,78.427707
2530,17.543638,78.432207
2531,17.543638,78.436707
2532,17.543638,78.441207
2533,17.543638,78.508707
2534,17.543638,78.513207
2535,17.548138,78.252207
2536,17.548138,78.256707
2537,17.548138,78.261207
2538,17.548138,78.265707
2539,17.548138,78.270207
2540,17.548138,78.274707
2541,17.548138,78.279207
2542,17.548138,78.414207
2543,17.548138,78.418707
2544,17.548138,78.423207
2545,17.548138,78.427707
2546,17.548138,78.432207
2547,17.548138,78.436707
2548,17.548138,78.441207
2549,17.552638,78.279207
2550,17.552638,78.418707
2551,17.552638,78.423207
2552,17.552638,78.427707
2553,17.552638,78.432207
2554,17.552638,78.436707
2555,17.552638,78.441207
2556,17.557138,78.418707
2557,17.557138,78.423207
