cell_id,lat,lon,terrain_elevation_m,rainfall_cm,rainfall_mm,drainage_distance_km,dist_to_incident_km,population_exposed,risk_probability,waterlog_label
273,17.332138,78.549207,37.59677462224329,10.0,100,1.1870319081201897,2.014125073368352,1580,0.2674,0
274,17.332138,78.553707,37.51585478256188,10.0,100,1.437740947565222,2.02324632008728,1496,0.1934,0
275,17.332138,78.558207,34.13317012944153,10.0,100,1.3916477705878216,2.141639343576692,1414,0.2657,0
276,17.332138,78.562707,30.734307260719945,10.0,100,1.356979626500168,2.3528663433204797,1338,0.2518,0
277,17.332138,78.567207,29.750221685717182,10.0,100,1.4804380183294112,2.634693250825442,1266,0.3427,0
278,17.332138,78.571707,34.664872620147534,10.0,100,1.7193702763841476,2.9670700305921,1197,0.1297,0
279,17.332138,78.576207,32.62751740426172,10.0,100,1.8875406263670615,3.3349165131945093,1133,0.1722,0
280,17.332138,78.580707,30.799957303896605,10.0,100,1.712930799774312,3.727747211830053,1074,0.1715,0
281,17.332138,78.585207,22.780514131146496,10.0,100,1.3180232913238092,4.138453568772956,1018,0.2135,0
282,17.332138,78.589707,25.058527986235354,10.0,100,0.9982835477459774,4.562210445055542,966,0.2506,0
283,17.332138,78.594207,22.10627671125205,10.0,100,0.8401763917935364,4.995697937777885,918,0.1897,0
284,17.332138,78.598707,18.4680977193397,10.0,100,0.910992661800754,5.436588926916903,874,0.1992,0
285,17.332138,78.603207,19.880355171588008,10.0,100,1.0632364962412322,5.883219183974379,832,0.2309,0
286,17.332138,78.607707,21.95293354143114,10.0,100,1.2635002146195684,6.334374815404503,794,0.2454,0
287,17.332138,78.612207,22.81334278576632,10.0,100,1.5440831567287443,6.789153714804962,760,0.1303,0
288,17.332138,78.616707,21.90275099922833,10.0,100,1.5386543863686826,7.246873777506046,727,0.111,0
289,17.336638,78.400707,25.639993584525875,10.0,100,0.2364209310550605,7.919215986656551,1409,0.4377,0
290,17.336638,78.405207,27.41758224542261,10.0,100,0.7097223175409435,7.4423589056069615,1475,0.2873,0
291,17.336638,78.409707,30.16268077456184,10.0,100,1.1796602934528262,6.965610537498472,1546,0.2441,0
292,17.336638,78.414207,34.67326420489572,10.0,100,1.6540185541774084,6.488994844177866,1621,0.1194,0
293,17.336638,78.418707,22.911075490932436,10.0,100,1.2116684225139085,6.012543377505619,1700,0.1904,0
294,17.336638,78.423207,23.64933889069832,10.0,100,0.7342444966472317,5.536298537759421,1784,0.26,0
295,17.336638,78.427707,20.56553779555984,10.0,100,0.2571039896668374,5.060318664791893,1872,0.4051,0
296,17.336638,78.432207,19.1589128491148,10.0,100,0.1502899860907437,4.584686285805445,1964,0.4318,0
297,17.336638,78.436707,19.685535377136787,10.0,100,0.6155732783067299,4.109522058800651,2058,0.2794,0
298,17.336638,78.441207,18.94822271346573,10.0,100,1.0915884484358904,3.635009577570597,2155,0.2729,0
299,17.336638,78.445707,23.655558756710217,10.0,100,1.2965219828390937,3.1614423248049635,2253,0.187,0
300,17.336638,78.450207,26.66434247483193,10.0,100,1.4210776062820247,2.6893196882535557,2350,0.1803,0
301,17.336638,78.454707,21.2804536624609,10.0,100,1.6717431793758883,2.219563711236558,2445,0.2005,0
302,17.336638,78.459207,25.809608654302075,10.0,100,1.6576808061355526,1.75407685753731,2535,0.2124,0
303,17.336638,78.463707,21.47248895464523,10.0,100,1.3310059622858457,1.2974621568203255,2617,0.297,0
304,17.336638,78.468207,19.85396026271016,10.0,100,0.9393717968231262,0.8639041310770612,2690,0.3645,0
305,17.336638,78.472707,16.309215412276252,10.0,100,0.6158137560227055,0.5153178830592011,2749,0.4709,0
306,17.336638,78.477207,16.984393523484698,10.0,100,0.3971363066167283,0.4909934494109944,2793,0.6204,1
307,17.336638,78.481707,18.801650436651645,10.0,100,0.0379820318438649,0.8203026807217136,2819,0.6687,1
308,17.336638,78.486207,19.016760516603693,10.0,100,0.1740831115693359,1.2494071723291815,2826,0.5064,1
309,17.336638,78.490707,23.42329547499298,10.0,100,0.3692104740830059,1.704535112483084,2813,0.4592,0
310,17.336638,78.495207,25.47157119928824,10.0,100,0.727327267310511,2.169368915033992,2780,0.2594,0
311,17.336638,78.499707,27.30468018611111,10.0,100,1.104007966229278,2.63878436041595,2730,0.2251,0
312,17.336638,78.504207,30.140771148468257,10.0,100,0.96573079778072,3.1107079872947163,2663,0.22,0
313,17.336638,78.526707,33.69226870138095,10.0,100,1.28677093418684,2.993516477507548,2181,0.1708,0
314,17.336638,78.540207,31.845404086258803,10.0,100,0.7176439805108076,1.8964544529292533,1861,0.2735,0
315,17.336638,78.544707,28.720286337526293,10.0,100,0.5902303661147115,1.6495004500898511,1759,0.3387,0
316,17.336638,78.549207,30.098656212705954,10.0,100,0.748591038859055,1.5170432870956223,1661,0.2444,0
317,17.336638,78.553707,30.199260269738765,10.0,100,1.099166185467255,1.5291322024234988,1568,0.254,0
318,17.336638,78.558207,31.8104489223983,10.0,100,0.9114353556372408,1.682654631089272,1478,0.2898,0
319,17.336638,78.562707,26.389386640106203,10.0,100,0.8601226816258849,1.9443930363399533,1395,0.2889,0
320,17.336638,78.567207,30.54081574594329,10.0,100,1.0473529066867573,2.277335791815993,1316,0.2509,0
321,17.336638,78.571707,29.22246231442996,10.0,100,1.3153354108675157,2.654827431966205,1242,0.3213,0
322,17.336638,78.576207,32.99502774567164,10.0,100,1.662723072076835,3.0604273285341206,1173,0.2158,0
323,17.336638,78.580707,33.160978401367295,10.0,100,2.0067419613301984,3.484333297287056,1109,0.1649,0
324,17.336638,78.585207,32.30872612913178,10.0,100,1.6822889488477777,3.920611938462947,1049,0.1689,0
325,17.336638,78.589707,27.704288638353336,10.0,100,1.4446733654084996,4.365555379077286,994,0.185,0
326,17.336638,78.594207,21.546383448877563,10.0,100,1.3393996899440557,4.81676301180147,943,0.2182,0
327,17.336638,78.598707,24.08241851482029,10.0,100,1.3957960670292655,5.272626897664486,896,0.1754,0
328,17.336638,78.603207,21.91127440382277,10.0,100,1.5153145418976148,5.732036220714004,852,0.26,0
329,17.336638,78.607707,22.299575209705903,10.0,100,1.4490995227317194,6.194202160888155,812,0.1364,0
330,17.336638,78.612207,24.566866859247416,10.0,100,1.20859834831579,6.658550737362559,775,0.2274,0
331,17.336638,78.616707,21.71112737351969,10.0,100,1.0512572990411166,7.124655203487364,741,0.2373,0
332,17.341138,78.400707,23.21530785720146,10.0,100,0.1644206700229404,7.962753852821619,1476,0.3651,0
333,17.341138,78.405207,24.794983222780484,10.0,100,0.6370770933723413,7.488681643431564,1547,0.2933,0
334,17.341138,78.409707,29.044532372031632,10.0,100,1.1171064152708745,7.0150941012177785,1623,0.2237,0
335,17.341138,78.414207,28.26687423945045,10.0,100,1.5368074513431424,6.542096483633051,1704,0.1466,0
336,17.341138,78.418707,26.756422590221547,10.0,100,1.2440880629155693,6.069826704024418,1790,0.3027,0
337,17.341138,78.423207,25.00855184337811,10.0,100,0.7693041733552188,5.598468960290963,1882,0.2752,0
338,17.341138,78.427707,23.042936198363208,10.0,100,0.3035995866076547,5.128274744157913,1978,0.345,0
339,17.341138,78.432207,20.630701959242423,10.0,100,0.2208766671691142,4.6595962997132805,2080,0.3776,0
340,17.341138,78.436707,16.821108157868014,10.0,100,0.6794632370481624,4.192941947616421,2186,0.2395,0
341,17.341138,78.441207,22.39751825646676,10.0,100,0.8560856175887734,3.729071647628458,2295,0.2529,0
342,17.341138,78.445707,21.029709100366816,10.0,100,0.7999722745925933,3.269170721992116,2406,0.2582,0
343,17.341138,78.450207,22.381892621855933,10.0,100,0.9847147940528282,2.8151852065145224,2518,0.1715,0
344,17.341138,78.454707,26.13307015074248,10.0,100,1.2590196144885424,2.3705161815558897,2627,0.1746,0
345,17.341138,78.459207,18.68329694152656,10.0,100,1.2686941498759123,1.9415753580278032,2732,0.2196,0
346,17.341138,78.463707,22.696333712567085,10.0,100,1.445779774990568,1.5415483967911083,2830,0.2436,0
347,17.341138,78.468207,24.39225398197486,10.0,100,1.3075583909214143,1.199715272062073,2917,0.2796,0
348,17.341138,78.472707,18.661164155535293,10.0,100,1.0247111430047784,0.9790560221607792,2988,0.3206,0
349,17.341138,78.477207,23.44131203118156,10.0,100,0.7271026283893433,0.966474697774382,3042,0.4126,0
350,17.341138,78.481707,20.17862634245772,10.0,100,0.4565416010844915,1.168710689076175,3074,0.4672,0
351,17.341138,78.486207,20.927349772661717,10.0,100,0.3081845636679181,1.501327643874089,3083,0.442,0
352,17.341138,78.490707,17.260788389478208,10.0,100,0.0417825505143779,1.8969379007903555,3068,0.4487,0
353,17.341138,78.495207,23.414351433900517,10.0,100,0.4680372182648197,2.323585761188966,3029,0.3313,0
354,17.341138,78.499707,27.19795302717325,10.0,100,0.8704641259251054,2.766950824232325,2968,0.2718,0
355,17.341138,78.504207,27.518500750252446,10.0,100,1.0582779611717483,3.220135341963971,2888,0.2136,0
356,17.341138,78.522207,30.428625349992476,10.0,100,1.0479572393490593,3.2260036664734746,2449,0.2275,0
357,17.341138,78.526707,29.945449317349915,10.0,100,0.8722245128232343,2.776049840012817,2326,0.246,0
358,17.341138,78.531207,28.41565124101881,10.0,100,0.934396620736519,2.3371031077338595,2203,0.177,0
359,17.341138,78.535707,29.20777342025464,10.0,100,0.7914818738434288,1.9167405466443328,2082,0.1621,0
360,17.341138,78.540207,26.60346629436638,10.0,100,0.3483677575458711,1.5303538401762813,1964,0.4422,0
361,17.341138,78.544707,26.04882752075604,10.0,100,0.0925102878938329,1.2109156022903078,1850,0.5336,1
362,17.341138,78.549207,29.080569919315927,10.0,100,0.4330018549520927,1.02317910593567,1742,0.452,0
363,17.341138,78.553707,27.167797786617964,10.0,100,0.8651469959300135,1.0410185095518405,1639,0.3329,0
364,17.341138,78.558207,26.171970059908368,10.0,100,0.4748683202049818,1.2557024962419865,1542,0.3901,0
365,17.341138,78.562707,28.13585892157021,10.0,100,0.3728042011650908,1.5893719350964466,1451,0.463,0
366,17.341138,78.567207,24.477565782729563,10.0,100,0.6266914998740526,1.982842077351416,1366,0.2567,0
367,17.341138,78.571707,25.66969184161666,10.0,100,0.9853940307669096,2.4069622816394136,1286,0.2436,0
368,17.341138,78.576207,29.45535401553669,10.0,100,1.4161627012463407,2.8480725608030952,1212,0.1477,0
369,17.341138,78.580707,32.57979045005378,10.0,100,1.8672017534213887,3.2993654483175243,1144,0.1798,0
370,17.341138,78.585207,31.47443735851556,10.0,100,2.103273980832049,3.757173481961408,1080,0.1924,0
371,17.341138,78.589707,32.17847311404579,10.0,100,1.917789288090985,4.219376487806467,1021,0.1992,0
372,17.341138,78.594207,30.00895902860332,10.0,100,1.839250204243964,4.68467378548489,967,0.1773,0
373,17.341138,78.598707,29.564903066754727,10.0,100,1.8811331153656392,5.152227107084055,917,0.1032,0
374,17.341138,78.603207,26.04922069119211,10.0,100,1.4836478801822168,5.621473561529807,871,0.1941,0
375,17.341138,78.607707,26.859061550263377,10.0,100,1.0986719590244338,6.0920219134303215,828,0.2442,0
376,17.341138,78.612207,19.498944852296045,10.0,100,0.7638541271971064,6.563592166802779,790,0.2977,0
377,17.341138,78.616707,14.708509716415785,10.0,100,0.5873277397091778,7.035978852650058,754,0.3946,0
378,17.345638,78.400707,26.238832886419477,10.0,100,0.0537776134877371,8.037267593227616,1545,0.5041,1
379,17.345638,78.405207,23.96408170035187,10.0,100,0.4399515449971262,7.567876441301587,1621,0.2633,0
380,17.345638,78.409707,27.18483737014156,10.0,100,0.8782608742520757,7.099585534617948,1702,0.1977,0
381,17.345638,78.414207,30.56968018946123,10.0,100,1.1410405485690325,6.632627923117488,1789,0.1976,0
382,17.345638,78.418707,22.486326578020886,10.0,100,0.8695616345913223,6.167306465860219,1882,0.2806,0
383,17.345638,78.423207,22.13923772113491,10.0,100,0.802535869193076,5.704021598710541,1981,0.1865,0
384,17.345638,78.427707,20.006062379610665,10.0,100,0.6703133994561706,5.243313192410639,2087,0.3099,0
385,17.345638,78.432207,20.806946115195142,10.0,100,0.6371302148608305,4.78592536005623,2199,0.3033,0
386,17.345638,78.436707,22.349310982026843,10.0,100,0.5776287558795977,4.332909802437765,2316,0.2425,0
387,17.345638,78.441207,21.189490820751026,10.0,100,0.4400891106357524,3.8857960121502986,2438,0.3521,0
388,17.345638,78.445707,19.512836912323,10.0,100,0.3137716777072204,3.4468814064323623,2564,0.3357,0
389,17.345638,78.450207,17.54747063571881,10.0,100,0.6039729009101616,3.019743317519608,2692,0.2994,0
390,17.345638,78.454707,16.5287607639751,10.0,100,0.7705421917672558,2.6101696248822006,2819,0.2665,0
391,17.345638,78.459207,21.24073463516625,10.0,100,0.7862500401605577,2.227868652349042,2942,0.2924,0
392,17.345638,78.463707,21.76526862139748,10.0,100,1.048270788185012,1.8894680439514449,3058,0.2098,0
393,17.345638,78.468207,24.790839512355877,10.0,100,1.2220830221551262,1.6226699425316518,3162,0.2895,0
394,17.345638,78.472707,25.25009843148642,10.0,100,1.1790719868324344,1.4670731040015903,3250,0.1751,0
395,17.345638,78.477207,24.22167536238061,10.0,100,1.1394884866323474,1.4587072151872098,3316,0.2639,0
396,17.345638,78.481707,24.5449881943936,10.0,100,0.9144197493540734,1.599883584475544,3356,0.2655,0
397,17.345638,78.486207,21.2253233938809,10.0,100,0.4532013481469082,1.856799861307848,3367,0.4417,0
398,17.345638,78.490707,20.59408722071685,10.0,100,0.1522820109734022,2.189077765268444,3349,0.4948,0
399,17.345638,78.495207,19.474633918327505,10.0,100,0.2744264487431829,2.5372138560607924,3302,0.3808,0
400,17.345638,78.499707,24.02870360924499,10.0,100,0.7514512967425407,2.856157232775677,3228,0.2218,0
401,17.345638,78.504207,27.534378514695558,10.0,100,1.1026513331837449,3.154405275416221,3132,0.2163,0
402,17.345638,78.508707,29.10875886702324,10.0,100,1.0523409019054857,3.2619742893866093,3018,0.1854,0
403,17.345638,78.513207,26.559996577635925,10.0,100,0.933726982111978,3.433198997588556,2891,0.334,0
404,17.345638,78.517707,29.57289871862285,10.0,100,1.0417293244634256,3.6591542626981455,2756,0.0795,0
405,17.345638,78.522207,26.36801430301886,10.0,100,0.6930185399298584,3.106943806671611,2616,0.2691,0
406,17.345638,78.526707,25.17289305819636,10.0,100,0.3822653328426095,2.636763001129823,2475,0.2359,0
407,17.345638,78.531207,28.0899307146838,10.0,100,0.5073894034624066,2.1698323442913887,2336,0.3765,0
408,17.345638,78.535707,24.60275752931472,10.0,100,0.839929955421789,1.7088182038037218,2199,0.2558,0
409,17.345638,78.540207,23.525149863127595,10.0,100,0.4201234610860174,1.2602304864883935,2068,0.4934,0
410,17.345638,78.544707,22.42581096539978,10.0,100,0.3101687830691044,0.8441185220807668,1942,0.4816,0
411,17.345638,78.549207,21.838958595700305,10.0,100,0.526540523924765,0.5414104310739681,1823,0.5469,1
412,17.345638,78.553707,26.368010612887403,10.0,100,0.7779936336059575,0.5744113560594557,1710,0.4433,0
413,17.345638,78.558207,26.002039049149424,10.0,100,0.3059549291366777,0.9071965236829908,1605,0.5505,1
414,17.345638,78.562707,21.87630277764296,10.0,100,0.0423262110937399,1.3312763178414182,1506,0.5849,1
415,17.345638,78.567207,24.15440125463643,10.0,100,0.3521447334801116,1.7826445834862277,1414,0.2569,0
416,17.345638,78.571707,28.179604672160515,10.0,100,0.8257604962449245,2.244901058305637,1329,0.2302,0
417,17.345638,78.576207,30.882644929001767,10.0,100,1.3023050917649317,2.712484799046955,1250,0.1322,0
418,17.345638,78.580707,30.30520414183982,10.0,100,1.779426980070291,3.1830489754654634,1177,0.2271,0
419,17.345638,78.585207,34.4202851183544,10.0,100,2.0975312844636904,3.65544275642465,1109,0.1931,0
420,17.345638,78.589707,29.892524947513262,10.0,100,1.8651932489772716,4.129038226895523,1047,0.1726,0
421,17.345638,78.603207,22.93226900720412,10.0,100,1.2607131927131912,5.553957622172544,888,0.219,0
422,17.345638,78.607707,20.42298251825815,10.0,100,0.8146795177347548,6.029765837354087,844,0.2511,0
423,17.350138,78.400707,19.223998179884187,10.0,100,0.080648409808718,7.984239154834279,1616,0.4455,0
424,17.350138,78.405207,20.80670527739606,10.0,100,0.1959597769815852,7.554413909958121,1696,0.5011,1
425,17.350138,78.409707,23.47384254913521,10.0,100,0.5203497998878923,7.130666954464619,1782,0.3024,0
426,17.350138,78.414207,26.247326899210684,10.0,100,0.6577199336793957,6.714149235945533,1874,0.2482,0
427,17.350138,78.418707,26.46699051112468,10.0,100,0.4546621922993362,6.306293346121223,1974,0.2347,0
428,17.350138,78.423207,19.066849803381736,10.0,100,0.3232844974299376,5.850608908211493,2081,0.3298,0
429,17.350138,78.427707,22.605401060359803,10.0,100,0.3884510650121232,5.40242715227716,2196,0.3316,0
430,17.350138,78.432207,21.382468185756828,10.0,100,0.7267453306709941,4.959745957852799,2318,0.2464,0
431,17.350138,78.436707,21.193772095148624,10.0,100,0.2497112989341049,4.52418026737557,2448,0.3645,0
432,17.350138,78.441207,18.24630077960061,10.0,100,0.0131369086190907,4.097999574636616,2584,0.5209,1
433,17.350138,78.445707,14.801295846043583,10.0,100,0.0498617224549671,3.684462000686934,2726,0.4566,0
434,17.350138,78.450207,21.36901732932273,10.0,100,0.2591456098202332,3.288340957961664,2872,0.3925,0
435,17.350138,78.454707,18.53366018163827,10.0,100,0.3210837477167085,2.9167410888109364,3018,0.3056,0
436,17.350138,78.459207,18.8223333918366,10.0,100,0.3571386697107251,2.5802785132240835,3163,0.3324,0
437,17.350138,78.463707,20.29003317575982,10.0,100,0.7798838086553479,2.2944633657515494,3301,0.2464,0
438,17.350138,78.468207,21.04070786952421,10.0,100,0.7539016993576725,1.9864693494451124,3426,0.338,0
439,17.350138,78.472707,22.927512242737016,10.0,100,0.6833310072170218,1.7114504000879738,3533,0.3437,0
440,17.350138,78.477207,23.20936911716209,10.0,100,0.9007821963677336,1.5389131761260435,3615,0.304,0
441,17.350138,78.481707,24.389800858086385,10.0,100,0.8798643714719044,1.5045379196546134,3666,0.2491,0
442,17.350138,78.486207,22.10196315162428,10.0,100,0.4341207652576754,1.6171593106708266,3681,0.3668,0
443,17.350138,78.490707,22.000642282686705,10.0,100,0.0376975121145442,1.8501252435163424,3659,0.5872,1
444,17.350138,78.495207,21.90285265653821,10.0,100,0.5112568837536235,2.16492768771888,3601,0.3953,0
445,17.350138,78.499707,22.249411013935305,10.0,100,0.879835288897064,2.531215056937842,3511,0.1872,0
446,17.350138,78.504207,26.35533351897832,10.0,100,0.6485150779292151,2.661054296324856,3395,0.2625,0
447,17.350138,78.508707,23.41410323981534,10.0,100,0.5587091173998938,2.787722484276101,3258,0.3084,0
448,17.350138,78.513207,28.163580142476054,10.0,100,0.8063274498701434,2.986259801626593,3108,0.2645,0
449,17.350138,78.517707,26.83183838932317,10.0,100,0.7720794120171806,3.243495464430764,2950,0.251,0
450,17.350138,78.522207,24.343919421951888,10.0,100,0.4806168257807751,3.065918225456992,2788,0.3478,0
451,17.350138,78.526707,23.53467425412305,10.0,100,0.1467335617907136,2.5883083531109703,2627,0.3857,0
452,17.350138,78.531207,26.959330069141885,10.0,100,0.1549305100463693,2.110698574993845,2469,0.5352,1
453,17.350138,78.535707,29.733699174192427,10.0,100,0.5582946151893913,1.6330889741526229,2316,0.2871,0
454,17.350138,78.540207,27.520019073603198,10.0,100,0.8535156694282537,1.1554797708448103,2170,0.3379,0
455,17.350138,78.544707,27.3928122233011,10.0,100,0.8091846094571871,0.677871805870928,2032,0.4335,0
456,17.350138,78.549207,29.8371571087711,10.0,100,0.9303067226978164,0.2002739400870095,1902,0.5548,1
457,17.350138,78.553707,23.22296570306036,10.0,100,0.4989810628114598,0.2773660013575144,1780,0.6049,1
458,17.350138,78.558207,23.442509412258293,10.0,100,0.1834092551548566,0.7549681636119171,1665,0.6159,1
459,17.350138,78.562707,23.172863676603555,10.0,100,0.3078862711713012,1.2325764637075374,1559,0.5197,1
460,17.350138,78.567207,24.97421065420953,10.0,100,0.5520445212146518,1.7101857591026892,1461,0.3372,0
461,17.350138,78.571707,24.563450268291213,10.0,100,0.9287701280063848,2.1877953977829114,1370,0.2953,0
462,17.350138,78.576207,25.23069958026224,10.0,100,1.3583458598558344,2.665405195016571,1286,0.2855,0
463,17.350138,78.580707,25.82768552638275,10.0,100,1.686682366768855,3.143015078322554,1208,0.155,0
464,17.350138,78.585207,27.47261932881959,10.0,100,1.709216441591001,3.6206250134261935,1137,0.1159,0
465,17.354638,78.400707,22.47306875287584,10.0,100,0.45844765173421,7.785245126077168,1688,0.2614,0
466,17.354638,78.405207,20.64296611082028,10.0,100,0.1166937840471131,7.343793318652478,1772,0.5169,1
467,17.354638,78.409707,25.243762917479003,10.0,100,0.1612933745351853,6.907148093971393,1862,0.4778,0
468,17.354638,78.414207,23.99046857355176,10.0,100,0.252927090185283,6.476281736567436,1960,0.3614,0
469,17.354638,78.418707,20.551472243825103,10.0,100,0.3939645368606453,6.052428547973082,2066,0.3442,0
470,17.354638,78.423207,22.045335047983347,10.0,100,0.2317862747512107,5.637170689779519,2180,0.414,0
471,17.354638,78.427707,21.103949099653075,10.0,100,0.3517089166436642,5.23255495014258,2304,0.3967,0
472,17.354638,78.432207,23.798088502056643,10.0,100,0.7840172876389985,4.841250364561719,2436,0.1533,0
473,17.354638,78.436707,23.140295394962624,10.0,100,0.540195436923148,4.466756624914799,2578,0.2645,0
474,17.354638,78.441207,23.60990277308723,10.0,100,0.4936822871370613,4.113667496250961,2729,0.2912,0
475,17.354638,78.445707,20.36590639770428,10.0,100,0.2891465893946224,3.787973292477849,2888,0.3925,0
476,17.354638,78.450207,22.19256206124546,10.0,100,0.1388212849759184,3.365406981353437,3054,0.4507,0
477,17.354638,78.454707,17.532240452924928,10.0,100,0.1061633090437811,2.912778522942272,3222,0.4657,0
478,17.354638,78.459207,21.078964741255223,10.0,100,0.318903262098401,2.469569070083545,3392,0.4002,0
479,17.354638,78.463707,28.91200495631597,10.0,100,0.7604478976026541,2.0419211924225884,3555,0.1595,0
480,17.354638,78.468207,21.9054357650566,10.0,100,0.3794776085575976,1.6420386771376008,3707,0.5486,1
481,17.354638,78.472707,23.36835293453574,10.0,100,0.210775721965235,1.2958850165762184,3839,0.5326,1
482,17.354638,78.477207,23.24145460507154,10.0,100,0.6236066474097852,1.0576024931533805,3942,0.4326,0
483,17.354638,78.481707,24.90170346491504,10.0,100,0.7202988881204879,1.0069290886367992,4006,0.3451,0
484,17.354638,78.486207,20.881568661354688,10.0,100,0.2427338472129884,1.1685321751231446,4027,0.5163,1
485,17.354638,78.490707,20.157754084902887,10.0,100,0.1374260804896877,1.4741800424640832,4001,0.6177,1
486,17.354638,78.495207,20.263407154390563,10.0,100,0.3337574810438486,1.853948286495328,3929,0.4946,0
487,17.354638,78.499707,24.78698562031807,10.0,100,0.659153280808387,2.11633769855302,3818,0.3054,0
488,17.354638,78.504207,19.72539583641747,10.0,100,0.2174081238690484,2.170921905034211,3675,0.3818,0
489,17.354638,78.508707,22.335899955906683,10.0,100,0.1220262026123214,2.3244508285986507,3510,0.4861,0
490,17.354638,78.513207,26.03150233896981,10.0,100,0.5747687981712285,2.559178474507074,3332,0.2878,0
491,17.354638,78.517707,24.92725197633625,10.0,100,0.6092422234107759,2.855148042844055,3147,0.3301,0
492,17.354638,78.522207,20.86711809598876,10.0,100,0.1319779040383117,3.106020588828062,2961,0.3959,0
493,17.354638,78.526707,21.776322247897447,10.0,100,0.0220935114652388,2.635700236029604,2778,0.5218,1
494,17.354638,78.531207,20.839075216667087,10.0,100,0.1093810028977701,2.1685661513137955,2601,0.5067,1
495,17.354638,78.535707,26.21224326479344,10.0,100,0.5837604795626652,1.7072358228126503,2431,0.3141,0
496,17.354638,78.540207,23.49744108989873,10.0,100,1.0517188677029132,1.2581099878044877,2270,0.3606,0
497,17.354638,78.544707,28.00915727034267,10.0,100,1.3077569706718863,0.8409749779247264,2119,0.2839,0
498,17.354638,78.549207,22.603094055466048,10.0,100,0.9656568276519648,0.5365153040043233,1977,0.3659,0
499,17.354638,78.553707,20.874302232879806,10.0,100,0.5237086651922174,0.5697982234503952,1845,0.4765,0
500,17.354638,78.558207,24.651224175864105,10.0,100,0.215544708983186,0.9042692881681912,1722,0.5751,1
501,17.354638,78.562707,24.23560918573808,10.0,100,0.3212187709236623,1.329265760257916,1609,0.4292,0
502,17.354638,78.567207,22.60298149045249,10.0,100,0.608842631543,1.7811242411832344,1504,0.3038,0
503,17.354638,78.571707,21.30715543289287,10.0,100,0.6774804224155513,2.2436736055341187,1408,0.3377,0
504,17.354638,78.576207,20.1764862812986,10.0,100,1.0013101268256266,2.711448048051408,1319,0.255,0
505,17.354638,78.580707,27.347905738227173,10.0,100,1.4149944286611384,3.182144146421685,1237,0.1725,0
506,17.354638,78.585207,32.98998993840943,10.0,100,1.392533882649905,3.654633196451412,1162,0.1923,0
507,17.359138,78.409707,20.81282460435899,10.0,100,0.0367878858213151,6.7135484530138525,1942,0.4868,0
508,17.359138,78.414207,20.57193629231117,10.0,100,0.3119184203391547,6.269402267067351,2044,0.3904,0
509,17.359138,78.418707,23.94779178726713,10.0,100,0.5158315460104899,5.830540403530747,2156,0.3,0
510,17.359138,78.423207,17.25331722931361,10.0,100,0.0578367428371326,5.398251815777011,2276,0.4548,0
511,17.359138,78.427707,21.42208089671263,10.0,100,0.3139757348329249,4.974250556316124,2408,0.3379,0
512,17.359138,78.432207,24.66760395483568,10.0,100,0.7059015902942379,4.5608485165604735,2551,0.2354,0
513,17.359138,78.436707,26.21957142774718,10.0,100,1.0109505978981912,4.16120588900994,2706,0.2336,0
514,17.359138,78.441207,25.84205088504345,10.0,100,0.6420126612045256,3.779689719813693,2871,0.2875,0
515,17.359138,78.445707,22.828483443932228,10.0,100,0.2769553420387418,3.4223674517353424,3048,0.342,0
516,17.359138,78.450207,22.036150904708844,10.0,100,0.0280612792841619,3.097622998692344,3234,0.5081,1
517,17.359138,78.454707,20.4000926295302,10.0,100,0.2015329975141235,2.8167467371476915,3427,0.443,0
518,17.359138,78.459207,25.623083328320583,10.0,100,0.540274532227097,2.312936016547239,3623,0.3709,0
519,17.359138,78.463707,28.93178378074884,10.0,100,0.848144559917732,1.8494299519910016,3818,0.2917,0
520,17.359138,78.468207,20.86378564319884,10.0,100,0.3731182003689411,1.3954483779328162,4002,0.5186,1
521,17.359138,78.472707,19.317447491807684,10.0,100,0.0942331880923934,0.9645351740204948,4166,0.5999,1
522,17.359138,78.477207,26.558797670181317,10.0,100,0.5691280138839862,0.607903715411208,4297,0.5014,1
523,17.359138,78.481707,25.23051955687583,10.0,100,0.8684986373044037,0.5147160883963532,4381,0.4206,0
524,17.359138,78.486207,25.780265118910904,10.0,100,0.4422747461954623,0.7851657629493595,4410,0.4212,0
525,17.359138,78.490707,19.426938585929747,10.0,100,0.014430813369347,1.193400518678457,4377,0.6265,1
526,17.359138,78.495207,25.443698592167475,10.0,100,0.4015025189209434,1.6832909817448891,4286,0.4101,0
527,17.359138,78.499707,24.657668084045085,10.0,100,0.7291604719208552,1.6159633578158483,4146,0.3327,0
528,17.359138,78.504207,22.536267536521613,10.0,100,0.3509287704962084,1.686816080928465,3970,0.4149,0
529,17.359138,78.508707,24.565864837401115,10.0,100,0.2708194435076737,1.8802928708907487,3772,0.4075,0
530,17.359138,78.513207,22.552047237951182,10.0,100,0.5934517763230094,2.1637458126479223,3560,0.2774,0
531,17.359138,78.517707,21.66644200426999,10.0,100,0.6535383678424029,2.506837145596404,3345,0.28,0
532,17.359138,78.522207,19.991566788878448,10.0,100,0.2227704817873728,2.888392438330428,3132,0.4402,0
533,17.359138,78.526707,21.141388611793047,10.0,100,0.1242597260916585,2.774030629678522,2925,0.5126,1
534,17.359138,78.531207,18.25072130300517,10.0,100,0.3225908631670749,2.3347514721618023,2727,0.2375,0
